#{"t_start": 1718314740.177869, "env_id": "CustomHopper-source-v0"}
r,l,t
5.91754,8,14.836571
38.641218,48,14.889524
70.42219,68,14.960977
15.896946,18,14.982138
46.583203,34,15.025607
23.266197,22,15.048736
95.566915,56,15.109196
9.688191,22,15.134579
218.353347,135,15.291469
9.168104,11,15.303247
19.528252,19,15.329514
29.558727,26,15.360187
25.092084,21,15.38255
139.776575,84,15.472814
15.879094,18,15.493829
142.289203,91,15.592989
14.150559,16,15.610475
17.245786,29,15.642406
11.352357,16,15.660016
16.473871,30,15.691706
38.709556,24,15.716525
112.428956,92,15.811595
87.361518,48,15.868215
213.868955,117,15.988872
84.281144,48,16.040298
25.284322,20,16.061964
13.823877,31,16.096622
29.880244,36,16.135779
100.637212,53,16.192687
28.305233,26,16.219198
224.459165,134,20.098748
96.516809,51,20.154469
124.591202,69,20.226473
60.645189,47,20.274753
153.275759,100,20.383803
75.42981,42,20.430864
157.78198,80,20.515
60.890912,35,20.551162
105.69141,74,20.632779
135.138158,67,20.705004
130.774645,71,20.779769
143.732453,75,20.859308
74.213063,50,20.913976
131.315026,69,20.983714
151.302402,71,21.061324
146.629547,70,21.141001
80.388261,44,21.190437
193.798854,95,21.29153
88.500416,48,21.343514
28.2289,23,21.368987
74.911569,43,21.425589
60.35445,40,21.47018
87.425767,48,21.519525
98.368689,56,21.578809
59.585236,46,21.629128
106.0656,58,21.691041
97.897685,69,21.762938
118.771744,60,21.827986
11.588703,16,21.846636
76.492814,43,21.895963
65.669089,36,21.93512
85.09112,49,21.986996
13.525642,15,22.003004
71.1533,41,22.045283
56.77658,44,22.09272
65.437661,41,22.140706
69.336274,41,22.184323
113.655178,60,25.999857
238.235999,117,26.118726
77.965422,44,26.163485
95.17415,67,26.234025
114.24088,72,26.311827
256.679898,120,26.43015
63.416682,37,26.465471
127.454413,64,26.528017
88.582921,54,26.580868
77.152832,46,26.62478
82.684598,48,26.670966
214.887012,104,26.773674
7.155113,11,26.785501
202.891792,102,26.893053
165.504849,85,26.974373
64.678099,37,27.010584
119.288085,60,27.073837
63.203787,36,27.112842
224.719344,101,27.216194
49.409066,27,27.243685
94.73878,53,27.300391
199.060694,91,27.395608
150.223875,74,27.47158
84.182387,49,27.521327
187.748552,93,27.626216
127.644941,72,27.702929
56.58583,37,27.740044
107.072467,58,27.79894
79.57212,45,27.846767
191.751207,87,27.933732
188.803332,93,28.030315
116.386371,63,31.784368
218.198805,101,31.893322
255.380796,116,32.014505
240.65936,109,32.131215
198.39621,92,32.223428
183.865689,98,32.330281
121.631054,63,32.397175
111.866361,59,32.457906
229.694654,106,32.580885
217.225328,97,32.682087
93.354095,51,32.736261
198.827606,94,32.831882
17.767869,18,32.85226
73.615917,42,32.89595
92.384619,49,32.944076
226.72545,105,33.045959
298.353021,125,33.171317
189.59413,85,33.264788
176.785767,86,33.352013
79.198496,50,33.42304
241.54374,117,33.543105
66.445767,38,33.582401
190.800208,84,33.677704
122.253087,66,33.752116
55.358899,32,33.789196
214.109959,102,33.90787
224.437803,101,37.758902
194.603539,85,37.845594
226.765529,95,37.958432
241.658923,106,38.071563
202.609128,89,38.163098
101.804757,58,38.224718
225.211559,103,38.328793
255.196704,108,38.436106
171.60089,81,38.522081
85.029354,54,38.577175
213.676329,90,38.670395
167.607359,80,38.754317
196.172582,87,38.841377
110.455316,59,38.900413
98.561493,53,38.952121
208.700355,96,39.04894
195.142504,90,39.137536
148.53719,71,39.212906
229.105363,104,39.320421
218.62409,98,39.417907
210.606762,96,39.513482
248.692091,114,39.636212
114.314052,63,39.704311
211.866704,90,39.798378
234.669665,108,43.518302
313.301958,146,43.669988
308.074106,132,43.79941
199.597712,97,43.900802
237.824357,119,44.014183
225.896751,109,44.134344
235.05586,99,44.243316
113.031234,63,44.305382
212.680701,98,44.406102
248.530621,104,44.512126
230.038687,105,44.622291
307.961185,141,44.764624
241.413862,100,44.874629
208.327502,95,44.981046
295.530539,118,45.10572
217.48446,101,45.208636
283.812011,129,45.340052
216.542141,98,45.446769
267.749396,114,49.378226
225.519804,98,49.482357
208.438687,88,49.569585
225.91813,110,49.686014
260.844306,108,49.803332
220.864951,95,49.90001
253.620395,112,50.018636
307.780881,128,50.148064
286.102041,121,50.2729
228.476568,102,50.395984
206.140445,88,50.487696
214.163292,97,50.588176
229.151927,102,50.701326
287.059215,121,50.825125
226.142644,98,50.936554
290.635335,122,51.070733
281.116185,120,51.194603
211.398653,91,51.28785
287.423422,120,51.415656
221.510627,101,51.528186
261.636876,113,55.461338
78.527696,47,55.510873
252.468164,108,55.616529
235.45391,110,55.729092
266.039548,117,55.849976
324.164826,129,55.983352
216.116015,98,56.08145
270.68383,111,56.194269
232.640646,98,56.298315
253.931305,113,56.421452
334.022373,132,56.570856
281.312704,117,56.696836
303.071805,120,56.817993
143.207703,70,56.889647
293.397963,111,56.998055
207.417621,90,57.088227
311.831878,139,57.23924
295.854291,127,57.368288
270.229529,118,61.219017
330.734188,136,61.352548
357.014222,153,61.502748
339.456652,148,61.646546
319.678554,148,61.793052
318.969242,131,61.926152
304.35856,127,62.052141
308.056685,122,62.174302
285.991372,118,62.287379
328.963237,136,62.420542
270.800165,115,62.531734
301.150386,120,62.650177
316.09221,130,62.788152
311.740625,124,62.913703
281.75869,133,63.045121
270.34723,116,63.168425
290.123088,122,67.02616
317.082762,130,67.174613
312.008899,132,67.324633
303.695677,122,67.484801
318.107992,127,67.620985
335.537483,130,67.789828
321.674063,136,67.945728
322.086392,140,68.104677
268.741184,107,68.229016
289.721591,130,68.370726
312.085124,132,68.515331
308.827279,122,68.686011
376.160243,147,68.858239
338.786178,140,69.060423
346.360482,136,69.212098
226.810033,95,69.327106
312.410319,120,74.120204
267.927566,105,74.244478
333.268394,126,74.389296
322.748975,130,74.554301
274.647908,117,74.689981
232.412182,99,74.811198
334.551191,133,74.965664
327.771707,144,75.145889
321.836013,122,75.315399
348.637793,131,75.469631
307.267226,126,75.610892
294.431275,115,75.729572
310.707694,129,75.862316
310.487171,127,76.004834
352.942357,135,76.152923
296.742465,122,76.276636
296.505888,114,76.40239
305.251853,132,80.527418
329.922668,132,80.683557
339.250593,130,80.825271
326.79428,132,80.965327
389.992874,149,81.117627
339.439122,141,81.267746
358.626032,150,81.436781
344.297944,139,81.59021
477.80792,177,81.773683
306.301354,120,81.897892
339.64026,137,82.044285
299.946959,120,82.162265
369.715353,137,82.310838
312.993663,124,82.459641
302.308839,125,82.595093
325.607118,128,86.694183
373.825163,136,86.847466
359.460166,132,86.992929
341.714963,137,87.134784
358.320661,132,87.282574
368.077513,138,87.426333
387.537919,142,87.580704
319.777614,129,87.737151
341.192513,124,87.865736
304.704539,123,87.997799
328.172726,122,88.119519
323.051339,130,88.256686
299.052242,119,88.385345
317.667621,122,88.509135
327.994467,133,88.642074
380.953209,158,92.781671
341.643507,130,92.924722
356.243982,135,93.062463
387.677137,150,93.214867
366.614404,143,93.363497
388.153709,138,93.50202
359.494465,137,93.638644
350.955276,124,93.766641
323.789707,125,93.916435
337.906624,140,94.07371
365.729484,144,94.221468
353.910389,137,94.361132
385.595052,146,94.548257
343.91894,126,94.699343
337.784341,125,94.831131
319.731085,123,98.888849
376.43791,137,99.042877
369.40872,134,99.182268
361.391554,134,99.315893
561.998628,190,99.509113
300.80581,124,99.63961
360.498954,139,99.783003
341.892777,123,99.910593
392.422594,143,100.055101
326.817374,134,100.208931
367.698559,133,100.339374
371.799886,135,100.479147
372.145484,137,100.618095
459.204324,163,100.78076
371.265425,146,100.933578
410.999047,143,105.130621
366.489491,138,105.282688
430.365398,149,105.442199
357.739813,131,105.584069
379.800049,142,105.72196
375.958278,136,105.871422
335.002456,129,106.017148
368.077232,134,106.150655
439.408496,158,106.317001
596.413363,192,106.531702
340.719303,127,106.665377
372.542317,138,106.826464
613.553325,208,107.051092
274.492843,121,107.173317
382.218259,135,111.327549
203.472339,90,111.435503
405.425156,145,111.616143
352.193293,131,111.757941
391.89595,137,111.920554
399.057601,144,112.064659
387.435663,138,112.214669
659.539524,207,112.457366
664.684579,224,112.711124
388.408578,141,112.860032
420.436587,148,113.024338
566.344231,186,113.222687
433.838253,150,113.398995
390.949846,132,113.548124
634.72744,205,118.676947
434.118982,151,119.106408
377.601905,133,119.328282
492.359786,172,119.620076
390.217601,140,119.773007
411.851439,149,119.969061
373.708519,138,120.143405
396.88586,138,120.312663
663.304544,212,120.529155
384.273602,134,120.664929
381.818825,138,120.807806
426.027023,162,120.988416
393.429247,144,121.148824
516.549824,178,125.098581
536.134355,172,125.267304
582.462796,192,125.455583
791.94885,255,125.737773
649.611648,204,125.941806
654.592167,212,126.155684
625.568031,204,126.376375
526.044643,173,126.545735
604.997553,199,126.753404
559.561992,190,126.943363
390.728161,141,130.856578
637.557269,215,131.061266
682.76001,214,131.268943
652.58749,207,131.478753
718.37438,227,131.692637
651.193794,209,131.894928
907.682292,302,132.214773
658.963771,207,132.428315
551.400908,194,132.625633
665.609142,224,132.850046
609.455951,201,136.71535
718.592519,243,136.94165
619.249196,202,137.153215
595.89597,193,137.355148
648.685816,209,137.576663
726.591002,226,137.807849
466.725071,165,137.97234
675.307055,221,138.1941
556.110138,185,138.382823
654.51458,210,138.605953
808.906399,266,142.784242
923.904191,309,143.098726
652.146839,213,143.313313
295.759722,112,143.421043
414.66375,165,143.59468
625.570287,206,143.84445
709.539814,225,144.081018
678.850273,218,144.322988
628.905064,208,144.548733
988.780631,312,148.98348
835.568134,276,149.260706
657.789937,216,149.490717
745.377897,241,149.744766
640.070422,210,149.990067
607.400181,196,150.207082
767.931168,244,150.470679
496.937036,165,150.63954
622.851837,194,150.853432
692.11176,230,155.830343
894.053553,277,156.135578
632.533993,213,156.378363
747.915173,237,156.634702
639.790326,211,156.853101
934.04726,289,157.152582
280.433275,119,157.272836
629.422597,211,157.487479
676.358997,227,157.728584
746.364037,244,162.087185
809.044409,261,162.355718
694.047951,215,162.608877
886.86365,279,162.940866
983.494958,306,163.245724
670.934647,210,163.497213
819.119857,270,163.77916
849.210748,267,164.055379
848.536398,265,168.345098
849.697021,268,168.629635
779.703454,254,168.891085
946.825181,291,169.190261
407.416429,162,169.352017
672.240567,209,169.600655
1047.54978,322,169.973843
774.574549,250,170.243544
678.743257,209,174.264285
653.826086,201,174.485803
788.265172,246,174.761856
1236.4806,417,175.255504
737.914689,239,175.488631
562.742314,183,175.673861
960.393028,292,175.987926
657.144102,210,176.244268
671.624255,214,176.4649
690.471729,214,180.742093
729.391337,231,180.984201
755.546062,242,181.24102
716.219147,229,181.472419
646.82092,201,181.67572
737.231041,231,181.910469
1209.636019,413,182.32948
608.580387,189,182.518544
1076.796213,346,186.762417
1070.352108,366,187.148302
637.696977,198,187.36526
511.107988,165,187.552713
717.729853,221,187.78182
912.078866,275,188.066034
904.028048,276,188.33363
921.901034,283,188.628855
888.074825,277,192.918374
1093.17328,348,193.264521
851.302806,270,193.543726
826.495515,260,193.809105
950.959442,299,194.105542
834.43022,263,194.364927
631.39045,194,194.56969
908.167652,293,199.136783
694.925353,244,199.386831
989.976989,306,199.699993
912.153611,284,199.998165
656.594859,209,200.21232
1025.904981,316,200.541018
735.421645,236,200.779653
723.959837,224,201.009314
683.440792,238,205.345427
651.587873,234,205.605109
831.073104,256,205.86371
853.452835,266,206.150256
798.162928,240,206.390035
700.615035,231,206.622606
894.35575,274,206.900636
1146.23304,360,207.274323
825.930616,263,211.60905
1101.081656,340,211.946967
1058.195647,323,212.283308
963.010009,303,212.593403
958.589533,290,212.893451
231.706573,102,212.996688
974.508803,298,213.311739
1313.148088,396,218.002592
1242.407169,421,218.476792
616.211306,189,218.666843
918.129776,335,219.006541
923.559665,288,219.305585
880.856277,323,219.618777
742.410204,224,219.844731
827.929005,256,224.116006
693.02219,213,224.330199
662.498585,212,224.533528
888.040317,270,224.822829
629.652386,196,225.010144
953.218525,284,225.290883
1074.387945,334,225.632634
1428.561371,423,229.976147
675.168914,205,230.183004
258.474522,110,230.304064
839.023596,255,230.58087
635.435817,194,230.786757
1084.226582,322,231.118929
941.048172,284,231.425198
1224.18912,375,231.819999
1003.601812,307,236.040197
667.22358,246,236.27486
1550.848683,500,236.77613
1308.245849,402,237.196657
1038.644917,312,237.516932
691.630016,215,237.734905
1245.15169,378,242.177179
972.619125,300,242.502857
1223.82413,367,242.877287
1390.684836,449,243.336769
538.250311,176,243.530984
1147.178484,335,243.883705
1025.672924,303,244.187779
868.997524,286,248.320036
1599.413414,500,248.851223
1125.057793,329,249.18595
261.345136,110,249.295382
626.621378,192,249.493787
850.012779,244,249.805821
719.495389,217,250.016641
832.890413,243,254.208548
1587.170609,500,254.717017
1226.262568,361,255.089691
1331.620649,407,255.537551
1206.437111,376,255.936228
961.578293,289,256.233226
941.116023,280,260.471177
1585.271967,500,260.984153
885.045152,251,261.243512
834.222754,253,261.486292
805.896197,236,261.722141
586.545051,183,261.896947
642.477755,199,262.104007
1151.120742,333,266.380585
1444.513315,500,266.897029
1597.870419,472,267.378719
1061.872831,313,267.704733
890.901641,266,267.997877
1054.629213,306,268.327188
898.824005,264,272.419165
591.259176,183,272.611037
817.562761,240,272.861136
683.595119,210,273.141676
737.118878,221,273.383595
814.379772,238,273.653944
879.988636,261,273.935349
966.008442,287,274.213811
724.603402,214,274.445608
922.234733,280,278.587738
938.179393,267,278.852981
623.770915,189,279.033705
873.822495,267,279.311038
908.978394,274,279.581878
587.135639,181,279.772833
893.566995,260,280.046681
1154.061791,347,284.464836
886.869544,262,284.741649
905.881938,273,285.015281
903.239167,282,285.308845
1431.987237,413,285.793689
906.953836,290,286.074184
974.455273,286,286.359885
867.581112,256,290.494481
1107.562562,327,290.828739
821.215142,244,291.075006
947.848173,289,291.36324
1013.616935,298,291.651477
879.151374,254,291.889183
1205.102548,350,292.231953
867.928528,247,292.465787
1276.578209,379,296.715047
1066.463845,308,297.145783
939.450327,279,297.431752
930.612308,283,297.726689
950.988033,279,298.004801
908.970163,272,298.296605
998.320065,293,302.480262
1001.473693,294,302.778376
1017.95348,304,303.09875
994.615986,289,303.391735
1002.069669,292,303.679335
939.122773,276,303.962512
955.40349,280,304.235747
904.06395,260,304.482413
1002.355014,292,308.591011
653.938066,202,308.787236
948.941833,273,309.063155
1361.825522,400,309.460621
956.263991,283,309.773666
1229.281136,358,310.143633
1092.427175,317,314.371742
1081.343101,311,314.702757
1363.862275,398,315.098655
688.037664,207,315.297628
1550.578436,500,315.785749
744.56233,245,316.052255
1411.522139,403,320.517787
1502.431082,500,321.01966
1358.708046,423,321.427912
1532.321744,500,321.926626
1698.372569,500,322.472935
1510.549591,500,327.449416
1643.558409,479,328.009943
1644.019227,485,328.592753
744.603369,247,328.848639
1586.009202,500,332.943839
1525.730974,500,333.434313
1512.803429,500,333.898191
866.634663,247,334.139683
1454.791472,419,334.520905
1579.297099,500,338.230575
1063.223533,309,338.516364
1448.364855,418,338.917053
1406.105389,415,339.310223
1327.503973,390,339.674894
1652.487699,500,343.446975
1528.154446,500,343.91045
1539.331922,454,344.369604
1289.574439,371,344.766757
635.870164,191,344.951396
1044.114228,297,345.229757
1037.240166,305,348.93545
963.770254,273,349.19757
1535.914945,442,349.615858
1448.231696,409,350.00928
1681.303534,500,350.496558
944.508875,262,354.11268
1237.400948,350,354.434821
1271.677971,361,354.769018
1057.358005,302,355.039757
738.730814,216,355.249411
979.101495,276,355.547432
1514.240791,500,359.487553
1248.400683,357,359.836573
776.181,226,360.072556
920.436194,257,360.311352
1464.15052,407,360.705494
1600.314635,500,361.170702
1074.24882,309,364.84374
1582.547809,500,365.351172
1695.385426,500,365.84606
1526.146512,431,366.2546
1324.080838,372,366.604342
1609.558248,500,370.524314
1613.392864,500,371.01376
1306.803151,370,371.365307
924.371571,257,371.610922
856.402093,240,371.83685
1581.320588,500,375.773548
1360.645295,397,376.158256
1766.909052,500,376.629839
1653.698112,464,377.086105
1608.66103,500,377.57907
1625.455117,500,381.468535
1568.128629,433,381.875469
1718.169833,481,382.34378
1669.655658,500,382.82973
1569.056498,500,387.016627
1358.375877,384,387.385257
929.458996,257,387.647995
1651.191106,500,388.12792
1596.814274,500,388.644835
939.84734,262,392.74862
1700.35949,478,393.227357
1247.625557,347,393.568507
1026.694346,290,393.878227
1819.618971,500,394.466393
1682.898921,500,399.224066
1203.955239,334,399.553572
1679.30595,500,400.03781
1062.318843,295,400.351421
1645.128085,500,400.865777
1302.718062,360,406.46869
968.303831,265,406.744507
1784.72521,500,407.314421
1637.719437,500,407.94344
1755.75808,500,408.468282
848.039051,242,411.92978
1669.025228,500,412.403748
985.287649,273,412.667583
1400.271038,383,413.020916
1704.995294,500,413.517143
954.449378,275,416.969346
808.868391,229,417.185989
1708.312797,500,417.660005
1055.332949,298,417.93169
915.944044,255,418.16985
1629.547187,500,418.625912
1690.957818,500,422.286463
1101.968886,308,422.567496
1053.200645,299,422.839697
1668.940397,500,423.293605
792.461543,226,423.504472
1703.373088,500,427.194323
927.140455,257,427.431116
1763.052005,500,427.902452
1542.171257,427,428.292265
1279.080361,350,428.607658
1353.336216,370,428.947659
1054.165593,297,432.413769
1110.86256,300,432.694201
1682.098912,500,433.170143
1681.890917,500,433.6422
953.016086,262,433.879041
1060.099768,299,437.305867
1183.593287,325,437.602475
1710.597679,500,438.06209
1769.046675,500,438.534487
1699.533557,500,438.992566
1406.324649,386,442.601116
1679.777469,500,443.059793
1352.995707,365,443.389737
1811.207563,500,443.840111
1670.733687,500,444.295631
1661.093371,500,447.978742
1727.851444,475,448.420677
831.864311,236,448.663828
1660.991281,500,449.160259
1648.776595,500,452.857637
1692.392956,500,453.321076
1714.49434,500,453.777403
1702.592212,500,454.239966
1687.97823,500,457.889539
1147.532289,312,458.177832
1663.911634,452,458.586759
1382.524719,379,458.935672
1256.614943,344,459.254014
1309.436441,359,459.576688
903.195788,246,462.943452
1754.364246,500,463.406771
1741.712545,500,463.856408
1541.461272,423,464.242637
1424.212485,388,464.594456
1458.662874,397,468.190951
1731.903868,500,468.645916
1709.471373,500,469.096116
1596.561515,435,469.496674
1730.219184,500,473.146984
1719.123772,500,473.613818
1690.844457,500,474.06982
1315.240593,357,474.393304
1695.031385,500,478.046804
1689.159081,500,478.49998
1774.953428,500,478.954144
1748.834759,500,479.414915
1696.339729,500,479.882601
1556.496777,421,483.436285
804.710937,229,483.647117
1718.029257,500,484.114777
1717.1706,500,484.575401
1784.186363,500,488.253018
1314.112233,347,488.578393
1693.564973,458,488.999355
1041.694834,286,489.259534
1378.382984,374,489.598023
1028.917952,285,489.855896
1721.137257,500,493.504934
1693.031603,500,493.956251
1705.423899,500,494.420178
1338.767135,351,494.741815
1422.243586,380,495.085596
1215.024192,323,498.611284
1012.560294,275,498.86245
1228.880827,323,499.156146
1670.908951,500,499.617076
1700.878314,500,500.068532
1691.848781,500,503.711738
1702.099761,500,504.164477
1686.342319,500,504.629076
1323.948416,352,504.947717
1670.648935,500,508.584333
939.902466,252,508.817931
1691.266921,500,509.269676
1262.946335,334,509.572721
1706.412525,500,510.021681
463.702478,159,510.168068
1060.405542,288,513.649307
979.968344,268,513.901472
1699.938276,500,514.354234
1028.246412,276,514.600751
1710.921698,500,515.071441
1663.52984,500,518.656444
1694.190985,500,519.118269
1719.486618,500,519.574412
1784.212216,500,520.029181
1709.334362,500,523.648955
441.525915,160,523.803336
1009.206464,273,524.048748
1661.324072,443,524.466698
1689.045165,500,524.963005
1248.983286,331,525.291099
1330.186075,352,529.550931
1039.179979,288,529.837659
1707.13588,500,530.334018
1208.762226,321,530.651944
1756.859109,500,531.133259
1089.458687,295,531.428899
469.597945,160,535.418644
1712.074096,500,535.929238
1688.937349,500,536.44208
1726.955846,500,536.958126
893.372237,245,537.230927
1169.928227,312,542.445333
1259.973688,341,542.840333
1140.279394,305,543.20058
926.327966,255,543.514389
1412.107843,392,543.911109
1538.52,401,544.353861
1208.650933,324,548.570594
1694.66322,500,549.050707
1764.490549,500,549.543529
1672.033545,500,550.042031
1740.889211,466,550.520221
1682.077333,500,555.260849
1718.591347,500,555.890984
1717.945612,500,556.398806
1741.524524,500,556.904585
1736.070077,500,561.32397
1755.720441,500,561.775026
1715.520272,500,562.225546
1725.685906,500,562.691674
1771.28432,500,566.330327
1753.510095,500,566.798363
1749.906454,500,567.258691
1883.415326,500,567.70504
1072.35835,310,571.154833
1481.772382,393,571.510428
1740.327708,500,571.960193
1674.619666,500,572.417748
1757.272586,500,572.87977
1335.648076,345,576.351875
1734.94332,500,576.802548
1754.293697,500,577.265111
1836.101825,486,577.697677
1843.797043,500,581.306961
1738.969976,500,581.760358
1746.432589,500,582.205402
1281.09951,341,582.514208
1712.843063,500,586.119639
1220.282351,339,586.442928
1750.548727,500,586.922316
1319.521171,363,587.267547
1902.757791,497,587.761209
1862.493657,500,591.970294
1690.66825,500,592.481128
1682.746504,500,592.949891
1481.89275,396,593.318664
1667.801728,500,597.341554
1723.632273,500,597.830822
1327.852937,359,598.200182
1707.528743,500,598.709335
1137.444181,302,598.991687
1824.055532,500,602.754917
1746.67955,500,603.207819
1738.042974,500,603.6554
1222.767269,326,603.96066
1325.42311,361,604.285409
88.054386,48,604.327859
1526.486694,398,607.839179
1706.410064,500,608.321362
1719.705289,500,608.79865
1708.768315,500,609.326499
1694.363187,500,613.28576
1715.578619,500,613.731279
1701.793798,500,614.187802
1710.16714,500,614.65729
1680.570524,448,618.403175
1709.227366,500,618.869654
1718.659876,500,619.381265
1811.605985,500,619.854316
1719.201589,500,623.480156
1737.600762,500,623.925267
1701.774872,500,624.376802
1725.74048,500,624.845686
1718.756831,500,628.442312
1354.855475,370,628.782058
1727.175283,500,629.239478
1731.781158,500,629.691889
1735.43641,500,630.140338
1702.848771,443,633.646701
1691.507194,500,634.100345
1734.360775,500,634.553025
1743.714549,500,635.019658
1875.54193,500,638.57774
1321.541632,362,638.910914
1366.671622,372,639.258721
1690.320844,500,639.709717
1736.573571,500,640.160268
1718.317408,500,643.737685
1730.631378,500,644.189734
1726.489617,500,644.639528
1658.996221,500,645.094074
1718.47899,500,648.670603
1345.830584,346,648.987414
1757.403489,500,649.453442
1731.889666,500,649.909491
1733.501888,500,653.467001
1716.724694,500,653.931531
1390.396627,379,654.272216
1859.034388,500,654.721879
1705.711084,500,658.322624
1719.266802,500,658.775498
1408.053193,378,659.118383
1757.176359,500,659.568804
1784.512568,500,660.030357
1745.066881,500,663.594146
1687.403289,500,664.056329
1765.662936,500,664.508294
1780.795206,500,664.959548
1713.564229,500,668.546552
1786.385003,500,668.99786
1731.006371,500,669.474401
1718.833196,500,669.927028
1704.382094,500,673.542925
1738.116387,500,673.996016
1711.787391,500,674.459018
1773.416557,500,674.907946
1732.577228,500,678.509367
1786.34398,500,678.963621
1752.28623,500,679.414897
1749.517805,500,679.864778
1750.918037,500,683.532989
1473.48405,391,683.890555
1339.712565,363,684.218854
1232.332989,329,684.51178
1724.377546,500,684.978053
1809.716084,500,688.525629
1639.990756,439,688.93489
1739.165609,500,689.386924
1749.945347,500,689.836964
1725.917421,500,693.430058
1791.20029,500,693.882339
1388.850851,371,694.214051
1737.222791,500,694.667726
